A,B,C,D,AVERAGE
868.0,717.0,332.0,354.0,-50.0
480.0,310.0,556.0,334.0,-50.0
537.0,196.0,999.0,345.0,-50.0
967.0,12.0,461.0,769.0,-50.0
452.0,911.0,563.0,934.0,715.0
117.0,175.0,686.0,645.0,405.75
824.0,590.0,622.0,470.0,-50.0
510.0,345.0,774.0,664.0,573.25
860.0,83.0,715.0,395.0,-50.0
20.0,922.0,726.0,548.0,554.0
88.0,811.0,501.0,367.0,-50.0
751.0,364.0,175.0,224.0,378.5
418.0,569.0,435.0,0.0,-50.0
396.0,611.0,484.0,607.0,-50.0
350.0,4.0,506.0,150.0,252.5
160.0,30.0,974.0,437.0,-50.0
76.0,665.0,460.0,581.0,445.5
661.0,783.0,339.0,774.0,639.25
115.0,747.0,960.0,743.0,-50.0
280.0,116.0,490.0,787.0,-50.0
438.0,94.0,908.0,402.0,460.5
979.0,530.0,737.0,604.0,712.5
401.0,486.0,932.0,333.0,-50.0
48.0,40.0,633.0,916.0,409.25
492.0,346.0,440.0,625.0,475.75
787.0,877.0,3.0,180.0,-50.0
661.0,424.0,481.0,106.0,418.0
189.0,330.0,602.0,935.0,514.0
186.0,826.0,77.0,218.0,326.75
875.0,430.0,623.0,749.0,-50.0
46.0,876.0,620.0,230.0,443.0
519.0,76.0,992.0,646.0,558.25
201.0,46.0,807.0,164.0,-50.0
26.0,749.0,403.0,972.0,537.5
533.0,737.0,249.0,898.0,-50.0
516.0,180.0,628.0,55.0,-50.0
942.0,969.0,494.0,632.0,-50.0
105.0,913.0,705.0,730.0,-50.0
84.0,141.0,412.0,756.0,-50.0
288.0,393.0,264.0,346.0,322.75
892.0,402.0,182.0,595.0,-50.0
640.0,848.0,749.0,135.0,-50.0
729.0,626.0,136.0,172.0,-50.0
280.0,169.0,606.0,955.0,-50.0
529.0,309.0,137.0,612.0,-50.0
747.0,147.0,440.0,936.0,567.5
889.0,193.0,858.0,865.0,701.25
266.0,926.0,193.0,664.0,512.25
956.0,396.0,245.0,556.0,-50.0
251.0,534.0,568.0,847.0,-50.0
473.0,933.0,598.0,861.0,-50.0
763.0,401.0,482.0,685.0,582.75
404.0,619.0,248.0,8.0,319.75
38.0,174.0,677.0,579.0,367.0
82.0,598.0,460.0,72.0,303.0
375.0,992.0,141.0,339.0,461.75
649.0,518.0,624.0,486.0,569.25
167.0,518.0,594.0,653.0,-50.0
556.0,68.0,585.0,764.0,-50.0
126.0,378.0,943.0,435.0,470.5
882.0,971.0,29.0,147.0,-50.0
30.0,642.0,792.0,738.0,550.5
619.0,172.0,164.0,679.0,-50.0
852.0,273.0,720.0,151.0,-50.0
550.0,808.0,427.0,134.0,479.75
830.0,3.0,735.0,107.0,418.75
283.0,332.0,31.0,720.0,341.5
515.0,940.0,67.0,186.0,-50.0
322.0,915.0,833.0,133.0,-50.0
357.0,410.0,821.0,953.0,-50.0
420.0,907.0,673.0,121.0,530.25
30.0,593.0,522.0,774.0,-50.0
331.0,543.0,988.0,195.0,-50.0
951.0,35.0,854.0,908.0,687.0
968.0,36.0,263.0,31.0,324.5
959.0,725.0,744.0,736.0,-50.0
663.0,180.0,53.0,119.0,-50.0
56.0,780.0,899.0,858.0,648.25
63.0,693.0,43.0,158.0,239.25
918.0,19.0,913.0,643.0,623.25
448.0,669.0,988.0,82.0,546.75
87.0,982.0,171.0,640.0,470.0
642.0,138.0,406.0,52.0,309.5
186.0,152.0,972.0,321.0,407.75
81.0,309.0,994.0,531.0,478.75
99.0,643.0,575.0,595.0,-50.0
84.0,866.0,969.0,300.0,554.75
795.0,990.0,753.0,759.0,-50.0
178.0,666.0,767.0,636.0,561.75
218.0,869.0,743.0,375.0,-50.0
129.0,394.0,708.0,16.0,311.75
453.0,138.0,394.0,42.0,256.75
267.0,766.0,467.0,520.0,505.0
953.0,76.0,595.0,702.0,581.5
448.0,211.0,886.0,370.0,478.75
331.0,458.0,150.0,681.0,-50.0
438.0,379.0,164.0,471.0,-50.0
545.0,801.0,158.0,352.0,464.0
271.0,789.0,531.0,938.0,632.25
63.0,273.0,270.0,947.0,388.25
542.0,231.0,758.0,471.0,500.5
196.0,424.0,8.0,582.0,302.5
894.0,436.0,497.0,213.0,-50.0
160.0,559.0,651.0,534.0,-50.0
219.0,573.0,928.0,638.0,589.5
94.0,556.0,91.0,593.0,-50.0
874.0,296.0,994.0,270.0,-50.0
354.0,88.0,117.0,358.0,229.25
33.0,546.0,633.0,57.0,-50.0
10.0,62.0,953.0,749.0,443.5
479.0,990.0,705.0,312.0,-50.0
971.0,502.0,536.0,606.0,653.75
688.0,296.0,224.0,471.0,-50.0
9.0,940.0,6.0,414.0,342.25
237.0,93.0,150.0,700.0,295.0
505.0,356.0,807.0,378.0,-50.0
232.0,67.0,774.0,905.0,494.5
193.0,445.0,22.0,834.0,373.5
782.0,829.0,959.0,114.0,671.0
101.0,531.0,804.0,590.0,506.5
605.0,824.0,71.0,84.0,-50.0
279.0,38.0,705.0,331.0,338.25
88.0,453.0,196.0,548.0,321.25
585.0,746.0,272.0,724.0,-50.0
589.0,278.0,748.0,828.0,-50.0
927.0,913.0,101.0,86.0,-50.0
467.0,48.0,387.0,761.0,-50.0
73.0,688.0,443.0,95.0,-50.0
477.0,477.0,607.0,297.0,-50.0
259.0,32.0,314.0,312.0,229.25
872.0,139.0,774.0,288.0,-50.0
888.0,992.0,525.0,439.0,-50.0
404.0,331.0,728.0,778.0,-50.0
470.0,194.0,732.0,469.0,466.25
912.0,758.0,651.0,915.0,-50.0
341.0,129.0,282.0,365.0,279.25
462.0,158.0,272.0,212.0,276.0
92.0,647.0,141.0,872.0,-50.0
612.0,130.0,444.0,809.0,-50.0
252.0,552.0,698.0,946.0,-50.0
303.0,328.0,541.0,886.0,514.5
767.0,777.0,583.0,514.0,660.25
528.0,10.0,893.0,148.0,-50.0
531.0,472.0,155.0,224.0,-50.0
730.0,354.0,735.0,420.0,559.75
110.0,263.0,313.0,738.0,356.0
843.0,231.0,509.0,746.0,582.25
185.0,873.0,70.0,393.0,-50.0
633.0,17.0,599.0,924.0,543.25
659.0,309.0,725.0,233.0,481.5
558.0,478.0,913.0,736.0,671.25
120.0,78.0,138.0,283.0,-50.0
190.0,397.0,620.0,725.0,-50.0
479.0,988.0,957.0,858.0,-50.0
874.0,5.0,162.0,838.0,-50.0
339.0,268.0,530.0,486.0,405.75
31.0,278.0,685.0,701.0,-50.0
673.0,291.0,128.0,182.0,318.5
776.0,58.0,138.0,690.0,-50.0
710.0,293.0,888.0,854.0,-50.0
33.0,89.0,868.0,654.0,411.0
529.0,762.0,196.0,13.0,-50.0
323.0,394.0,913.0,638.0,567.0
662.0,176.0,673.0,490.0,500.25
556.0,512.0,360.0,679.0,526.75
450.0,56.0,257.0,883.0,411.5
759.0,204.0,202.0,479.0,-50.0
75.0,727.0,155.0,184.0,285.25
295.0,810.0,773.0,309.0,546.75
504.0,93.0,669.0,763.0,507.25
876.0,149.0,883.0,740.0,-50.0
209.0,218.0,686.0,135.0,312.0
986.0,109.0,653.0,907.0,663.75
696.0,175.0,204.0,380.0,-50.0
513.0,340.0,707.0,46.0,401.5
511.0,175.0,671.0,392.0,-50.0
800.0,498.0,709.0,84.0,-50.0
218.0,243.0,312.0,554.0,331.75
836.0,603.0,610.0,347.0,599.0
449.0,197.0,327.0,474.0,361.75
619.0,450.0,684.0,793.0,636.5
139.0,210.0,841.0,897.0,-50.0
259.0,505.0,687.0,461.0,-50.0
401.0,4.0,971.0,762.0,-50.0
364.0,891.0,284.0,488.0,506.75
632.0,665.0,974.0,133.0,-50.0
901.0,672.0,956.0,526.0,763.75
823.0,225.0,39.0,187.0,318.5
119.0,280.0,913.0,638.0,-50.0
153.0,471.0,913.0,216.0,438.25
37.0,636.0,71.0,307.0,262.75
398.0,875.0,183.0,783.0,-50.0
566.0,970.0,44.0,406.0,496.5
582.0,791.0,329.0,490.0,548.0
873.0,221.0,473.0,390.0,489.25
199.0,864.0,309.0,941.0,-50.0
823.0,910.0,966.0,127.0,-50.0
248.0,996.0,627.0,862.0,-50.0
388.0,643.0,545.0,496.0,518.0
631.0,106.0,267.0,196.0,300.0
189.0,563.0,386.0,135.0,318.25
510.0,233.0,791.0,992.0,631.5
328.0,418.0,375.0,819.0,-50.0
442.0,308.0,221.0,455.0,-50.0
993.0,651.0,885.0,751.0,820.0
596.0,105.0,383.0,448.0,-50.0
984.0,760.0,207.0,93.0,-50.0
11.0,392.0,424.0,205.0,258.0
613.0,951.0,729.0,897.0,797.5
187.0,87.0,328.0,355.0,-50.0
565.0,683.0,334.0,118.0,-50.0
647.0,368.0,713.0,781.0,-50.0
907.0,693.0,287.0,128.0,-50.0
443.0,535.0,587.0,321.0,-50.0
439.0,630.0,511.0,925.0,-50.0
835.0,189.0,607.0,872.0,-50.0
205.0,595.0,140.0,966.0,476.5
739.0,458.0,760.0,863.0,-50.0
630.0,544.0,379.0,352.0,-50.0
655.0,235.0,1.0,277.0,292.0
664.0,747.0,886.0,439.0,-50.0
750.0,651.0,509.0,824.0,-50.0
136.0,310.0,782.0,562.0,-50.0
150.0,880.0,87.0,577.0,-50.0
941.0,383.0,355.0,971.0,662.5
22.0,297.0,936.0,397.0,413.0
537.0,379.0,75.0,643.0,-50.0
21.0,414.0,823.0,452.0,427.5
494.0,524.0,302.0,312.0,-50.0
653.0,433.0,377.0,826.0,-50.0
555.0,140.0,338.0,109.0,-50.0
350.0,698.0,437.0,780.0,566.25
637.0,607.0,190.0,325.0,-50.0
451.0,42.0,69.0,886.0,362.0
804.0,642.0,751.0,502.0,674.75
213.0,126.0,666.0,132.0,284.25
729.0,80.0,835.0,3.0,-50.0
839.0,95.0,557.0,126.0,404.25
581.0,615.0,104.0,449.0,437.25
342.0,275.0,515.0,647.0,444.75
972.0,61.0,512.0,148.0,-50.0
939.0,611.0,579.0,12.0,535.25
447.0,1.0,622.0,983.0,513.25
151.0,342.0,158.0,492.0,285.75
566.0,339.0,951.0,341.0,-50.0
354.0,921.0,152.0,2.0,357.25
617.0,981.0,613.0,720.0,-50.0
878.0,876.0,947.0,240.0,735.25
876.0,276.0,213.0,40.0,351.25
816.0,88.0,317.0,19.0,310.0
132.0,28.0,0.0,832.0,-50.0
305.0,430.0,172.0,245.0,288.0
617.0,52.0,721.0,513.0,475.75
156.0,49.0,866.0,601.0,-50.0
874.0,436.0,173.0,633.0,-50.0
857.0,533.0,311.0,793.0,-50.0
82.0,905.0,813.0,744.0,-50.0
282.0,775.0,476.0,727.0,-50.0
124.0,411.0,229.0,413.0,294.25
222.0,998.0,361.0,309.0,472.5
973.0,342.0,583.0,753.0,-50.0
252.0,860.0,124.0,948.0,-50.0
124.0,715.0,281.0,480.0,-50.0
873.0,437.0,789.0,141.0,560.0
282.0,484.0,941.0,230.0,-50.0
117.0,200.0,117.0,872.0,-50.0
993.0,651.0,745.0,609.0,-50.0
683.0,160.0,996.0,333.0,-50.0
121.0,526.0,114.0,759.0,380.0
804.0,698.0,185.0,180.0,466.75
973.0,330.0,335.0,286.0,481.0
561.0,345.0,508.0,501.0,-50.0
865.0,905.0,899.0,668.0,834.25
733.0,358.0,954.0,442.0,-50.0
317.0,403.0,443.0,139.0,-50.0
832.0,533.0,303.0,63.0,-50.0
727.0,725.0,768.0,179.0,599.75
571.0,425.0,376.0,159.0,-50.0
678.0,672.0,420.0,412.0,545.5
442.0,479.0,530.0,117.0,-50.0
196.0,457.0,829.0,602.0,521.0
53.0,413.0,528.0,348.0,-50.0
495.0,40.0,420.0,945.0,-50.0
492.0,992.0,254.0,294.0,-50.0
869.0,672.0,837.0,623.0,750.25
13.0,493.0,801.0,541.0,462.0
430.0,945.0,130.0,816.0,-50.0
878.0,601.0,322.0,245.0,511.5
792.0,404.0,81.0,563.0,-50.0
505.0,517.0,608.0,8.0,-50.0
814.0,290.0,998.0,205.0,-50.0
382.0,246.0,376.0,53.0,-50.0
570.0,508.0,916.0,745.0,684.75
827.0,940.0,409.0,287.0,-50.0
821.0,500.0,276.0,964.0,-50.0
448.0,527.0,629.0,587.0,-50.0
577.0,972.0,901.0,54.0,626.0
337.0,994.0,442.0,933.0,-50.0
946.0,853.0,720.0,431.0,-50.0
445.0,453.0,763.0,433.0,523.5
998.0,554.0,671.0,329.0,-50.0
34.0,913.0,302.0,571.0,455.0
710.0,561.0,497.0,161.0,-50.0
871.0,186.0,551.0,614.0,555.5
342.0,340.0,770.0,398.0,-50.0
870.0,269.0,964.0,576.0,-50.0
383.0,594.0,944.0,506.0,-50.0
794.0,278.0,506.0,98.0,419.0
774.0,147.0,434.0,612.0,-50.0
305.0,375.0,896.0,663.0,559.75
621.0,166.0,412.0,260.0,-50.0
932.0,907.0,888.0,563.0,822.5
80.0,689.0,703.0,895.0,-50.0
892.0,113.0,756.0,810.0,-50.0
493.0,409.0,454.0,401.0,-50.0
127.0,509.0,832.0,720.0,-50.0
357.0,897.0,974.0,495.0,680.75
323.0,444.0,581.0,523.0,-50.0
180.0,499.0,665.0,852.0,549.0
650.0,481.0,801.0,502.0,608.5
579.0,3.0,113.0,242.0,234.25
929.0,381.0,839.0,42.0,547.75
7.0,342.0,488.0,880.0,429.25
989.0,245.0,84.0,627.0,-50.0
683.0,19.0,194.0,67.0,-50.0
555.0,646.0,28.0,60.0,-50.0
968.0,138.0,747.0,108.0,-50.0
247.0,962.0,847.0,858.0,-50.0
283.0,246.0,451.0,573.0,388.25
347.0,995.0,645.0,316.0,-50.0
246.0,655.0,762.0,563.0,-50.0
459.0,221.0,42.0,939.0,-50.0
121.0,22.0,169.0,16.0,82.0
124.0,573.0,355.0,54.0,-50.0
203.0,572.0,823.0,904.0,-50.0
164.0,44.0,723.0,584.0,-50.0
824.0,648.0,655.0,642.0,692.25
180.0,48.0,982.0,600.0,-50.0
359.0,313.0,596.0,113.0,345.25
543.0,698.0,470.0,692.0,-50.0
862.0,51.0,577.0,794.0,-50.0
569.0,433.0,123.0,144.0,-50.0
710.0,85.0,914.0,731.0,610.0
851.0,249.0,244.0,645.0,-50.0
10.0,790.0,805.0,21.0,-50.0
946.0,255.0,950.0,506.0,664.25
162.0,617.0,819.0,400.0,-50.0
910.0,468.0,756.0,398.0,-50.0
117.0,848.0,603.0,957.0,-50.0
37.0,363.0,868.0,538.0,-50.0
927.0,871.0,460.0,960.0,804.5
351.0,715.0,199.0,922.0,-50.0
241.0,438.0,17.0,361.0,-50.0
768.0,989.0,330.0,160.0,-50.0
181.0,614.0,567.0,388.0,-50.0
510.0,82.0,250.0,971.0,-50.0
831.0,666.0,560.0,155.0,-50.0
547.0,230.0,693.0,493.0,-50.0
577.0,525.0,896.0,786.0,-50.0
612.0,907.0,772.0,855.0,786.5
696.0,412.0,42.0,12.0,290.5
712.0,493.0,259.0,974.0,-50.0
803.0,706.0,162.0,929.0,-50.0
324.0,295.0,702.0,322.0,-50.0
970.0,191.0,230.0,397.0,447.0
371.0,370.0,432.0,427.0,-50.0
659.0,964.0,918.0,250.0,697.75
110.0,719.0,311.0,969.0,-50.0
426.0,988.0,211.0,633.0,564.5
551.0,438.0,93.0,485.0,391.75
808.0,512.0,436.0,310.0,516.5
890.0,877.0,553.0,450.0,692.5
98.0,859.0,869.0,946.0,-50.0
592.0,10.0,447.0,895.0,486.0
49.0,559.0,635.0,718.0,490.25
889.0,507.0,689.0,656.0,-50.0
572.0,407.0,549.0,618.0,-50.0
48.0,653.0,388.0,312.0,350.25
648.0,594.0,618.0,74.0,-50.0
434.0,547.0,925.0,136.0,-50.0
115.0,674.0,911.0,558.0,-50.0
236.0,90.0,263.0,79.0,-50.0
851.0,423.0,619.0,137.0,507.5
698.0,211.0,447.0,290.0,411.5
256.0,936.0,582.0,223.0,499.25
935.0,604.0,87.0,726.0,588.0
664.0,536.0,645.0,92.0,484.25
550.0,586.0,709.0,584.0,607.25
436.0,683.0,333.0,90.0,385.5
521.0,545.0,572.0,427.0,516.25
557.0,836.0,655.0,413.0,-50.0
906.0,281.0,814.0,13.0,-50.0
933.0,654.0,256.0,994.0,-50.0
165.0,741.0,338.0,47.0,322.75
656.0,763.0,887.0,503.0,-50.0
837.0,242.0,211.0,131.0,355.25
781.0,1.0,646.0,38.0,-50.0
372.0,259.0,395.0,908.0,-50.0
104.0,279.0,416.0,387.0,-50.0
179.0,442.0,249.0,202.0,268.0
902.0,512.0,887.0,268.0,-50.0
452.0,714.0,194.0,850.0,552.5
410.0,759.0,12.0,334.0,-50.0
651.0,689.0,843.0,205.0,-50.0
577.0,464.0,297.0,349.0,421.75
119.0,337.0,326.0,23.0,201.25
466.0,88.0,712.0,308.0,-50.0
438.0,100.0,351.0,143.0,258.0
503.0,821.0,115.0,873.0,-50.0
157.0,420.0,431.0,861.0,-50.0
359.0,545.0,545.0,420.0,467.25
331.0,919.0,23.0,702.0,-50.0
309.0,120.0,328.0,237.0,-50.0
585.0,814.0,487.0,158.0,511.0
751.0,940.0,654.0,980.0,-50.0
796.0,141.0,127.0,400.0,366.0
857.0,441.0,625.0,769.0,673.0
373.0,160.0,687.0,532.0,438.0
697.0,151.0,705.0,935.0,-50.0
311.0,233.0,253.0,470.0,316.75
924.0,714.0,578.0,277.0,623.25
525.0,47.0,930.0,384.0,-50.0
57.0,649.0,209.0,633.0,-50.0
172.0,910.0,682.0,899.0,665.75
447.0,586.0,13.0,863.0,477.25
832.0,157.0,998.0,74.0,515.25
644.0,594.0,118.0,994.0,587.5
695.0,468.0,391.0,355.0,477.25
328.0,372.0,863.0,319.0,470.5
504.0,933.0,359.0,768.0,-50.0
337.0,943.0,214.0,325.0,-50.0
612.0,519.0,646.0,75.0,-50.0
630.0,708.0,636.0,948.0,730.5
852.0,705.0,912.0,1.0,-50.0
330.0,211.0,487.0,413.0,-50.0
280.0,255.0,625.0,622.0,-50.0
353.0,105.0,907.0,185.0,387.5
829.0,599.0,257.0,498.0,545.75
249.0,803.0,725.0,702.0,619.75
401.0,562.0,17.0,688.0,417.0
447.0,931.0,737.0,156.0,567.75
298.0,496.0,402.0,863.0,-50.0
199.0,384.0,106.0,936.0,406.25
444.0,252.0,537.0,724.0,-50.0
211.0,878.0,960.0,318.0,591.75
183.0,763.0,787.0,514.0,-50.0
911.0,121.0,790.0,714.0,634.0
865.0,413.0,592.0,818.0,672.0
80.0,568.0,761.0,804.0,-50.0
44.0,297.0,11.0,373.0,-50.0
811.0,813.0,556.0,262.0,610.5
797.0,405.0,551.0,528.0,570.25
11.0,200.0,186.0,131.0,132.0
516.0,277.0,451.0,39.0,-50.0
769.0,765.0,787.0,149.0,-50.0
116.0,731.0,98.0,211.0,-50.0
914.0,554.0,8.0,762.0,559.5
622.0,703.0,954.0,559.0,-50.0
417.0,867.0,698.0,19.0,-50.0
155.0,123.0,245.0,597.0,280.0
855.0,479.0,480.0,76.0,-50.0
752.0,845.0,342.0,834.0,693.25
875.0,387.0,908.0,692.0,-50.0
457.0,810.0,74.0,887.0,-50.0
230.0,115.0,56.0,747.0,287.0
775.0,327.0,969.0,839.0,-50.0
755.0,229.0,725.0,821.0,-50.0
670.0,64.0,347.0,246.0,-50.0
511.0,169.0,726.0,220.0,-50.0
674.0,457.0,979.0,917.0,756.75
50.0,177.0,240.0,405.0,-50.0
448.0,175.0,52.0,761.0,-50.0
595.0,800.0,249.0,483.0,531.75
741.0,47.0,180.0,785.0,-50.0
240.0,845.0,872.0,618.0,-50.0
975.0,671.0,17.0,878.0,635.25
259.0,88.0,675.0,584.0,401.5
90.0,543.0,297.0,655.0,-50.0
83.0,13.0,877.0,866.0,459.75
905.0,500.0,204.0,156.0,441.25
645.0,628.0,934.0,876.0,-50.0
200.0,553.0,99.0,715.0,391.75
305.0,4.0,120.0,550.0,-50.0
598.0,891.0,482.0,752.0,-50.0
500.0,332.0,241.0,765.0,459.5
836.0,19.0,341.0,147.0,335.75
177.0,481.0,279.0,571.0,-50.0
444.0,423.0,368.0,313.0,387.0
696.0,906.0,87.0,121.0,452.5
338.0,545.0,262.0,332.0,-50.0
961.0,142.0,55.0,802.0,-50.0
192.0,2.0,145.0,40.0,-50.0
969.0,60.0,316.0,646.0,-50.0
606.0,630.0,274.0,987.0,624.25
187.0,780.0,277.0,393.0,-50.0
473.0,964.0,621.0,715.0,693.25
407.0,912.0,861.0,231.0,-50.0
998.0,214.0,471.0,667.0,587.5
791.0,434.0,583.0,76.0,-50.0
925.0,609.0,825.0,669.0,-50.0
497.0,63.0,469.0,449.0,-50.0
552.0,613.0,543.0,717.0,-50.0
831.0,529.0,753.0,664.0,-50.0
193.0,849.0,224.0,408.0,-50.0
343.0,785.0,631.0,625.0,-50.0
478.0,368.0,248.0,584.0,419.5
550.0,263.0,573.0,239.0,-50.0
382.0,622.0,719.0,425.0,-50.0
918.0,584.0,956.0,71.0,-50.0
417.0,379.0,973.0,291.0,-50.0
537.0,34.0,183.0,645.0,349.75
829.0,743.0,68.0,611.0,562.75
825.0,490.0,890.0,745.0,737.5
75.0,841.0,107.0,154.0,-50.0
227.0,579.0,908.0,645.0,-50.0
202.0,944.0,997.0,559.0,-50.0
126.0,895.0,78.0,500.0,-50.0
395.0,351.0,705.0,149.0,400.0
35.0,154.0,832.0,607.0,407.0
958.0,969.0,534.0,45.0,-50.0
20.0,771.0,538.0,297.0,406.5
267.0,384.0,172.0,57.0,-50.0
392.0,528.0,277.0,542.0,434.75
780.0,670.0,454.0,533.0,609.25
23.0,586.0,678.0,202.0,372.25
368.0,639.0,370.0,716.0,523.25
578.0,496.0,882.0,631.0,-50.0
937.0,846.0,38.0,292.0,-50.0
362.0,268.0,636.0,831.0,-50.0
831.0,56.0,841.0,929.0,-50.0
295.0,806.0,10.0,189.0,-50.0
300.0,299.0,852.0,74.0,381.25
986.0,38.0,622.0,416.0,-50.0
254.0,614.0,944.0,516.0,-50.0
132.0,244.0,713.0,161.0,312.5
399.0,669.0,575.0,798.0,610.25
721.0,450.0,196.0,436.0,-50.0
585.0,778.0,791.0,962.0,779.0
219.0,337.0,392.0,417.0,341.25
612.0,190.0,749.0,53.0,-50.0
483.0,117.0,425.0,556.0,395.25
523.0,480.0,752.0,708.0,-50.0
611.0,386.0,770.0,477.0,-50.0
449.0,194.0,783.0,74.0,-50.0
58.0,750.0,226.0,857.0,472.75
215.0,481.0,424.0,448.0,392.0
991.0,209.0,484.0,374.0,-50.0
314.0,592.0,973.0,363.0,-50.0
918.0,60.0,12.0,86.0,-50.0
191.0,610.0,195.0,969.0,-50.0
668.0,902.0,873.0,49.0,-50.0
756.0,631.0,750.0,838.0,743.75
404.0,499.0,945.0,920.0,692.0
84.0,272.0,774.0,314.0,361.0
48.0,170.0,132.0,590.0,235.0
476.0,453.0,827.0,181.0,-50.0
157.0,177.0,592.0,99.0,-50.0
840.0,525.0,323.0,608.0,-50.0
405.0,373.0,675.0,434.0,-50.0
582.0,54.0,844.0,931.0,-50.0
826.0,571.0,961.0,813.0,792.75
191.0,192.0,968.0,468.0,-50.0
419.0,56.0,653.0,433.0,-50.0
65.0,139.0,539.0,660.0,-50.0
843.0,134.0,488.0,589.0,-50.0
950.0,595.0,134.0,514.0,548.25
843.0,429.0,177.0,99.0,387.0
753.0,483.0,491.0,888.0,-50.0
829.0,652.0,762.0,527.0,-50.0
69.0,809.0,331.0,977.0,546.5
325.0,170.0,84.0,46.0,-50.0
375.0,44.0,601.0,622.0,410.5
290.0,324.0,24.0,545.0,295.75
365.0,489.0,529.0,145.0,-50.0
594.0,666.0,491.0,775.0,-50.0
698.0,508.0,394.0,983.0,-50.0
95.0,842.0,52.0,811.0,450.0
170.0,788.0,545.0,941.0,-50.0
611.0,570.0,208.0,592.0,495.25
830.0,522.0,330.0,26.0,-50.0
273.0,579.0,390.0,420.0,415.5
981.0,854.0,333.0,824.0,-50.0
194.0,395.0,828.0,792.0,552.25
841.0,275.0,211.0,800.0,531.75
948.0,948.0,161.0,916.0,-50.0
394.0,932.0,812.0,503.0,660.25
439.0,385.0,773.0,664.0,-50.0
477.0,371.0,744.0,33.0,-50.0
349.0,867.0,605.0,350.0,-50.0
828.0,463.0,505.0,174.0,-50.0
114.0,128.0,443.0,613.0,-50.0
887.0,479.0,559.0,894.0,-50.0
776.0,843.0,193.0,758.0,642.5
348.0,286.0,580.0,455.0,417.25
415.0,134.0,208.0,604.0,-50.0
103.0,272.0,931.0,680.0,-50.0
49.0,643.0,863.0,712.0,-50.0
439.0,855.0,305.0,765.0,591.0
424.0,642.0,623.0,209.0,474.5
660.0,268.0,155.0,315.0,-50.0
60.0,720.0,871.0,957.0,652.0
599.0,738.0,509.0,354.0,-50.0
622.0,968.0,728.0,636.0,738.5
687.0,234.0,558.0,784.0,565.75
912.0,448.0,502.0,598.0,-50.0
501.0,911.0,455.0,285.0,538.0
265.0,330.0,461.0,139.0,298.75
367.0,907.0,389.0,375.0,-50.0
970.0,440.0,712.0,250.0,593.0
208.0,523.0,457.0,142.0,-50.0
430.0,836.0,700.0,269.0,558.75
608.0,885.0,692.0,930.0,778.75
839.0,852.0,773.0,936.0,850.0
249.0,635.0,584.0,185.0,413.25
637.0,325.0,218.0,20.0,-50.0
201.0,490.0,538.0,50.0,319.75
234.0,147.0,472.0,742.0,-50.0
18.0,281.0,776.0,300.0,-50.0
798.0,448.0,890.0,69.0,551.25
757.0,727.0,647.0,138.0,567.25
314.0,984.0,894.0,259.0,-50.0
242.0,441.0,882.0,934.0,-50.0
638.0,93.0,918.0,230.0,-50.0
277.0,439.0,830.0,58.0,401.0
821.0,903.0,397.0,365.0,-50.0
769.0,241.0,835.0,102.0,-50.0
274.0,333.0,299.0,196.0,275.5
55.0,551.0,511.0,547.0,-50.0
448.0,699.0,874.0,882.0,-50.0
543.0,16.0,919.0,575.0,513.25
885.0,914.0,300.0,194.0,573.25
607.0,308.0,676.0,492.0,-50.0
644.0,874.0,761.0,944.0,-50.0
889.0,72.0,913.0,929.0,700.75
304.0,296.0,515.0,142.0,-50.0
16.0,219.0,813.0,367.0,-50.0
567.0,565.0,442.0,486.0,-50.0
90.0,614.0,353.0,579.0,-50.0
127.0,126.0,665.0,435.0,-50.0
54.0,352.0,72.0,966.0,361.0
266.0,686.0,215.0,233.0,350.0
255.0,73.0,745.0,105.0,294.5
995.0,86.0,521.0,767.0,592.25
628.0,168.0,266.0,747.0,-50.0
515.0,311.0,531.0,101.0,364.5
530.0,491.0,735.0,247.0,-50.0
145.0,539.0,948.0,97.0,-50.0
628.0,617.0,345.0,650.0,-50.0
809.0,710.0,101.0,712.0,583.0
397.0,296.0,781.0,826.0,-50.0
716.0,738.0,230.0,289.0,493.25
88.0,105.0,830.0,271.0,323.5
80.0,176.0,720.0,704.0,420.0
232.0,872.0,766.0,328.0,549.5
244.0,373.0,961.0,484.0,-50.0
170.0,125.0,793.0,144.0,-50.0
655.0,749.0,390.0,878.0,-50.0
83.0,798.0,109.0,713.0,425.75
836.0,838.0,402.0,971.0,-50.0
187.0,637.0,355.0,105.0,321.0
241.0,252.0,249.0,503.0,-50.0
959.0,506.0,921.0,782.0,792.0
315.0,191.0,351.0,530.0,346.75
625.0,179.0,923.0,542.0,567.25
302.0,87.0,115.0,308.0,-50.0
644.0,48.0,342.0,457.0,-50.0
135.0,829.0,896.0,759.0,654.75
484.0,428.0,762.0,621.0,573.75
285.0,199.0,309.0,634.0,356.75
777.0,127.0,563.0,227.0,-50.0
453.0,348.0,374.0,678.0,-50.0
989.0,673.0,699.0,235.0,-50.0
142.0,958.0,562.0,392.0,-50.0
145.0,51.0,751.0,581.0,-50.0
755.0,192.0,785.0,899.0,657.75
503.0,994.0,296.0,900.0,-50.0
511.0,292.0,799.0,216.0,454.5
422.0,700.0,227.0,37.0,-50.0
458.0,713.0,913.0,800.0,721.0
776.0,603.0,233.0,196.0,-50.0
