A,B,C,D,AVERAGE
732.0,899.0,787.0,594.0,753.0
31.0,8.0,835.0,99.0,243.25
784.0,493.0,361.0,27.0,416.25
56.0,673.0,287.0,272.0,322.0
913.0,792.0,895.0,542.0,785.5
11.0,151.0,344.0,776.0,320.5
924.0,224.0,334.0,283.0,441.25
978.0,623.0,61.0,788.0,612.5
599.0,738.0,509.0,354.0,550.0
449.0,946.0,654.0,936.0,746.25
764.0,37.0,356.0,972.0,532.25
721.0,450.0,196.0,436.0,450.75
908.0,892.0,974.0,865.0,909.75
597.0,289.0,516.0,150.0,388.0
814.0,164.0,828.0,785.0,647.75
946.0,255.0,950.0,506.0,664.25
701.0,977.0,425.0,529.0,658.0
167.0,518.0,594.0,653.0,483.0
320.0,996.0,51.0,845.0,553.0
669.0,941.0,815.0,517.0,735.5
295.0,339.0,93.0,704.0,357.75
142.0,773.0,6.0,279.0,300.0
794.0,866.0,182.0,603.0,611.25
54.0,30.0,942.0,593.0,404.75
385.0,711.0,934.0,16.0,511.5
650.0,56.0,935.0,356.0,499.25
890.0,554.0,529.0,914.0,721.75
365.0,184.0,46.0,309.0,226.0
164.0,734.0,981.0,88.0,491.75
533.0,552.0,949.0,456.0,622.5
277.0,343.0,869.0,69.0,389.5
643.0,962.0,332.0,352.0,572.25
544.0,896.0,470.0,914.0,-50.0
534.0,215.0,884.0,881.0,628.5
650.0,952.0,217.0,115.0,-50.0
501.0,305.0,397.0,103.0,326.5
639.0,526.0,532.0,707.0,-50.0
993.0,336.0,619.0,287.0,558.75
225.0,219.0,419.0,736.0,399.75
610.0,680.0,283.0,749.0,580.5
914.0,183.0,23.0,168.0,322.0
520.0,571.0,346.0,985.0,605.5
721.0,292.0,326.0,599.0,484.5
198.0,192.0,504.0,773.0,416.75
22.0,850.0,798.0,844.0,628.5
70.0,181.0,848.0,607.0,426.5
301.0,142.0,594.0,980.0,504.25
521.0,511.0,321.0,157.0,-50.0
918.0,60.0,12.0,86.0,269.0
871.0,538.0,777.0,912.0,-50.0
933.0,654.0,256.0,994.0,709.25
528.0,691.0,32.0,887.0,534.5
429.0,161.0,224.0,53.0,216.75
308.0,556.0,523.0,953.0,585.0
815.0,987.0,876.0,80.0,689.5
649.0,224.0,576.0,853.0,575.5
271.0,789.0,531.0,938.0,632.25
336.0,918.0,453.0,428.0,533.75
239.0,742.0,712.0,623.0,579.0
383.0,993.0,515.0,431.0,580.5
969.0,210.0,381.0,595.0,538.75
879.0,540.0,464.0,494.0,594.25
681.0,885.0,442.0,779.0,696.75
270.0,485.0,228.0,772.0,438.75
868.0,709.0,373.0,127.0,519.25
133.0,367.0,401.0,495.0,349.0
216.0,5.0,214.0,138.0,143.25
480.0,764.0,868.0,942.0,763.5
856.0,130.0,662.0,857.0,626.25
743.0,934.0,953.0,473.0,775.75
125.0,360.0,543.0,761.0,447.25
842.0,672.0,942.0,229.0,-50.0
853.0,363.0,174.0,280.0,417.5
708.0,775.0,664.0,324.0,617.75
88.0,105.0,830.0,271.0,-50.0
182.0,828.0,958.0,425.0,-50.0
226.0,679.0,662.0,708.0,568.75
310.0,308.0,616.0,873.0,526.75
622.0,559.0,712.0,598.0,622.75
205.0,519.0,437.0,677.0,459.5
482.0,969.0,142.0,885.0,619.5
241.0,680.0,723.0,809.0,613.25
207.0,852.0,733.0,935.0,681.75
325.0,542.0,959.0,433.0,564.75
818.0,480.0,411.0,773.0,620.5
12.0,659.0,314.0,634.0,404.75
429.0,808.0,223.0,160.0,405.0
724.0,740.0,927.0,228.0,654.75
936.0,96.0,318.0,477.0,456.75
98.0,734.0,706.0,929.0,616.75
877.0,588.0,344.0,42.0,462.75
551.0,920.0,283.0,81.0,-50.0
442.0,308.0,221.0,455.0,-50.0
15.0,88.0,459.0,770.0,-50.0
222.0,107.0,694.0,981.0,501.0
907.0,312.0,287.0,381.0,471.75
305.0,551.0,945.0,429.0,557.5
416.0,75.0,130.0,697.0,329.5
847.0,59.0,437.0,532.0,468.75
381.0,249.0,156.0,805.0,397.75
832.0,140.0,692.0,552.0,554.0
175.0,938.0,321.0,30.0,366.0
852.0,60.0,172.0,299.0,345.75
404.0,115.0,770.0,252.0,385.25
864.0,218.0,513.0,642.0,-50.0
717.0,714.0,385.0,459.0,568.75
188.0,834.0,576.0,781.0,594.75
36.0,861.0,365.0,899.0,540.25
375.0,464.0,175.0,543.0,389.25
485.0,903.0,125.0,383.0,474.0
593.0,809.0,107.0,216.0,431.25
111.0,705.0,250.0,206.0,318.0
295.0,803.0,35.0,589.0,-50.0
336.0,195.0,315.0,261.0,-50.0
204.0,876.0,586.0,318.0,496.0
826.0,833.0,442.0,441.0,635.5
323.0,838.0,157.0,867.0,546.25
353.0,375.0,148.0,506.0,345.5
586.0,331.0,663.0,313.0,473.25
770.0,277.0,800.0,347.0,548.5
510.0,706.0,930.0,163.0,577.25
514.0,985.0,805.0,52.0,589.0
191.0,922.0,586.0,753.0,613.0
745.0,394.0,858.0,972.0,742.25
373.0,976.0,770.0,995.0,778.5
298.0,173.0,125.0,640.0,309.0
644.0,520.0,327.0,15.0,376.5
536.0,904.0,860.0,691.0,747.75
863.0,155.0,67.0,422.0,376.75
697.0,596.0,117.0,463.0,468.25
678.0,873.0,721.0,736.0,752.0
119.0,741.0,17.0,632.0,377.25
156.0,253.0,389.0,728.0,381.5
192.0,504.0,487.0,807.0,497.5
963.0,318.0,963.0,594.0,709.5
1.0,248.0,539.0,936.0,431.0
414.0,953.0,485.0,285.0,534.25
124.0,417.0,242.0,912.0,423.75
86.0,684.0,994.0,772.0,634.0
801.0,832.0,329.0,180.0,535.5
667.0,161.0,46.0,130.0,251.0
824.0,340.0,357.0,346.0,-50.0
228.0,818.0,823.0,218.0,521.75
651.0,603.0,111.0,823.0,547.0
290.0,857.0,114.0,977.0,559.5
190.0,568.0,262.0,326.0,336.5
309.0,906.0,910.0,148.0,568.25
18.0,591.0,110.0,828.0,386.75
136.0,614.0,955.0,916.0,655.25
678.0,128.0,746.0,507.0,514.75
283.0,882.0,40.0,5.0,-50.0
498.0,35.0,260.0,690.0,-50.0
933.0,944.0,503.0,453.0,708.25
418.0,399.0,539.0,254.0,402.5
355.0,485.0,479.0,174.0,373.25
492.0,866.0,421.0,53.0,458.0
71.0,813.0,452.0,146.0,370.5
2.0,78.0,59.0,537.0,169.0
187.0,972.0,604.0,366.0,532.25
367.0,907.0,389.0,375.0,509.5
742.0,965.0,961.0,269.0,734.25
862.0,51.0,577.0,794.0,571.0
400.0,500.0,923.0,712.0,633.75
752.0,540.0,848.0,470.0,652.5
842.0,594.0,212.0,701.0,-50.0
421.0,963.0,76.0,743.0,550.75
191.0,4.0,161.0,627.0,245.75
990.0,873.0,828.0,669.0,840.0
70.0,479.0,755.0,56.0,-50.0
667.0,374.0,633.0,45.0,429.75
829.0,652.0,762.0,527.0,692.5
245.0,160.0,403.0,791.0,399.75
50.0,973.0,394.0,868.0,571.25
131.0,56.0,832.0,745.0,441.0
277.0,906.0,604.0,732.0,629.75
71.0,148.0,760.0,617.0,399.0
180.0,68.0,787.0,290.0,331.25
882.0,10.0,410.0,594.0,474.0
75.0,727.0,155.0,184.0,285.25
624.0,364.0,508.0,73.0,392.25
414.0,54.0,829.0,217.0,378.5
515.0,126.0,864.0,456.0,490.25
906.0,703.0,118.0,214.0,485.25
339.0,231.0,809.0,608.0,496.75
692.0,574.0,940.0,685.0,722.75
463.0,375.0,631.0,69.0,384.5
316.0,584.0,436.0,105.0,360.25
75.0,62.0,313.0,323.0,193.25
197.0,731.0,231.0,39.0,299.5
763.0,979.0,293.0,537.0,643.0
982.0,819.0,804.0,855.0,-50.0
900.0,223.0,936.0,826.0,721.25
862.0,240.0,950.0,412.0,616.0
449.0,518.0,225.0,14.0,-50.0
737.0,569.0,954.0,33.0,573.25
571.0,425.0,376.0,159.0,382.75
219.0,503.0,626.0,622.0,492.5
65.0,708.0,245.0,897.0,478.75
462.0,755.0,563.0,932.0,678.0
892.0,581.0,929.0,7.0,602.25
670.0,396.0,235.0,947.0,-50.0
421.0,509.0,145.0,187.0,315.5
411.0,608.0,214.0,934.0,541.75
669.0,691.0,50.0,736.0,536.5
182.0,3.0,569.0,565.0,329.75
935.0,604.0,87.0,726.0,588.0
95.0,244.0,712.0,156.0,301.75
200.0,455.0,361.0,920.0,484.0
771.0,372.0,723.0,341.0,-50.0
951.0,710.0,402.0,967.0,757.5
489.0,343.0,513.0,301.0,-50.0
15.0,683.0,938.0,275.0,477.75
693.0,305.0,974.0,63.0,508.75
936.0,4.0,606.0,84.0,407.5
644.0,178.0,805.0,185.0,453.0
28.0,81.0,959.0,879.0,486.75
463.0,316.0,289.0,890.0,489.5
714.0,603.0,17.0,20.0,338.5
483.0,790.0,431.0,762.0,616.5
792.0,926.0,839.0,624.0,-50.0
514.0,2.0,603.0,751.0,467.5
422.0,329.0,525.0,957.0,558.25
115.0,326.0,68.0,755.0,316.0
620.0,920.0,260.0,385.0,546.25
267.0,880.0,107.0,503.0,439.25
485.0,636.0,801.0,611.0,633.25
322.0,115.0,916.0,652.0,-50.0
714.0,962.0,172.0,773.0,655.25
364.0,118.0,916.0,150.0,387.0
996.0,758.0,522.0,666.0,735.5
643.0,39.0,180.0,613.0,368.75
340.0,683.0,960.0,760.0,685.75
114.0,218.0,947.0,841.0,530.0
219.0,924.0,236.0,182.0,390.25
242.0,574.0,67.0,387.0,317.5
736.0,282.0,942.0,120.0,520.0
747.0,416.0,409.0,928.0,625.0
172.0,669.0,473.0,187.0,375.25
770.0,725.0,73.0,421.0,-50.0
861.0,679.0,960.0,150.0,662.5
865.0,152.0,268.0,175.0,365.0
329.0,791.0,938.0,940.0,-50.0
556.0,3.0,254.0,597.0,352.5
73.0,131.0,644.0,806.0,413.5
980.0,75.0,731.0,794.0,645.0
824.0,813.0,630.0,976.0,810.75
378.0,268.0,806.0,517.0,492.25
434.0,441.0,365.0,599.0,459.75
267.0,829.0,469.0,294.0,464.75
553.0,703.0,410.0,129.0,448.75
812.0,628.0,466.0,751.0,-50.0
136.0,528.0,824.0,399.0,471.75
149.0,591.0,427.0,486.0,-50.0
648.0,726.0,811.0,858.0,760.75
794.0,13.0,601.0,691.0,524.75
144.0,889.0,707.0,179.0,479.75
854.0,333.0,392.0,443.0,-50.0
247.0,896.0,994.0,74.0,552.75
313.0,612.0,366.0,247.0,384.5
244.0,71.0,937.0,990.0,560.5
630.0,708.0,636.0,948.0,730.5
822.0,808.0,834.0,728.0,798.0
37.0,494.0,649.0,482.0,415.5
7.0,425.0,695.0,931.0,514.5
151.0,408.0,716.0,48.0,330.75
860.0,526.0,59.0,402.0,-50.0
152.0,638.0,624.0,605.0,-50.0
731.0,38.0,477.0,395.0,-50.0
351.0,535.0,478.0,649.0,503.25
782.0,829.0,959.0,114.0,671.0
465.0,5.0,707.0,162.0,334.75
909.0,380.0,921.0,194.0,601.0
687.0,226.0,251.0,538.0,425.5
726.0,819.0,132.0,660.0,584.25
970.0,878.0,396.0,541.0,696.25
582.0,54.0,844.0,931.0,602.75
563.0,120.0,118.0,515.0,-50.0
509.0,900.0,283.0,236.0,482.0
351.0,715.0,199.0,922.0,546.75
540.0,881.0,146.0,625.0,548.0
523.0,954.0,4.0,209.0,422.5
260.0,307.0,569.0,373.0,377.25
225.0,848.0,690.0,299.0,515.5
129.0,408.0,450.0,807.0,448.5
461.0,764.0,441.0,127.0,448.25
629.0,44.0,665.0,128.0,366.5
221.0,161.0,454.0,496.0,333.0
965.0,774.0,364.0,138.0,560.25
346.0,496.0,798.0,248.0,472.0
168.0,782.0,376.0,368.0,423.5
542.0,759.0,920.0,780.0,750.25
400.0,677.0,154.0,74.0,326.25
219.0,924.0,614.0,534.0,572.75
147.0,497.0,533.0,119.0,324.0
891.0,720.0,279.0,353.0,560.75
256.0,936.0,582.0,223.0,499.25
374.0,741.0,254.0,585.0,488.5
923.0,110.0,596.0,41.0,417.5
988.0,622.0,979.0,504.0,773.25
74.0,549.0,245.0,677.0,386.25
266.0,928.0,594.0,744.0,633.0
495.0,740.0,314.0,793.0,585.5
311.0,986.0,205.0,522.0,506.0
296.0,148.0,424.0,681.0,387.25
788.0,995.0,412.0,699.0,723.5
68.0,83.0,99.0,53.0,75.75
122.0,963.0,677.0,260.0,-50.0
896.0,830.0,37.0,197.0,490.0
243.0,389.0,526.0,698.0,464.0
417.0,432.0,741.0,884.0,618.5
541.0,797.0,864.0,449.0,662.75
549.0,516.0,577.0,496.0,534.5
106.0,222.0,116.0,450.0,223.5
337.0,994.0,442.0,933.0,676.5
28.0,518.0,111.0,617.0,318.5
580.0,161.0,868.0,335.0,486.0
60.0,254.0,115.0,908.0,334.25
600.0,295.0,154.0,314.0,340.75
158.0,510.0,213.0,78.0,239.75
819.0,734.0,250.0,926.0,682.25
929.0,607.0,99.0,572.0,551.75
569.0,471.0,99.0,146.0,321.25
104.0,327.0,424.0,804.0,414.75
660.0,642.0,944.0,620.0,716.5
302.0,431.0,432.0,358.0,-50.0
277.0,480.0,515.0,890.0,-50.0
675.0,984.0,497.0,225.0,595.25
160.0,405.0,184.0,402.0,-50.0
36.0,258.0,72.0,19.0,-50.0
520.0,882.0,599.0,166.0,541.75
198.0,797.0,576.0,751.0,580.5
14.0,749.0,410.0,104.0,319.25
725.0,852.0,171.0,323.0,517.75
492.0,933.0,104.0,92.0,405.25
124.0,573.0,355.0,54.0,276.5
49.0,891.0,234.0,378.0,388.0
702.0,920.0,234.0,717.0,643.25
138.0,420.0,626.0,394.0,394.5
614.0,360.0,227.0,222.0,355.75
308.0,755.0,992.0,675.0,682.5
73.0,72.0,466.0,344.0,238.75
339.0,439.0,322.0,668.0,-50.0
710.0,915.0,758.0,811.0,798.5
405.0,803.0,287.0,638.0,533.25
39.0,140.0,801.0,761.0,435.25
274.0,820.0,810.0,208.0,-50.0
738.0,814.0,492.0,809.0,713.25
378.0,521.0,142.0,395.0,359.0
44.0,163.0,611.0,260.0,269.5
904.0,908.0,11.0,855.0,-50.0
63.0,863.0,349.0,708.0,495.75
160.0,683.0,338.0,156.0,334.25
768.0,989.0,330.0,160.0,561.75
870.0,493.0,28.0,826.0,554.25
237.0,158.0,525.0,426.0,336.5
744.0,595.0,209.0,317.0,466.25
201.0,935.0,223.0,357.0,429.0
934.0,758.0,259.0,675.0,-50.0
943.0,189.0,520.0,925.0,644.25
921.0,893.0,896.0,694.0,851.0
702.0,55.0,13.0,823.0,398.25
379.0,173.0,880.0,734.0,541.5
481.0,250.0,544.0,778.0,513.25
217.0,888.0,221.0,731.0,514.25
215.0,246.0,955.0,433.0,462.25
130.0,593.0,36.0,427.0,296.5
517.0,470.0,592.0,43.0,405.5
438.0,449.0,920.0,654.0,615.25
261.0,534.0,81.0,650.0,381.5
831.0,800.0,288.0,187.0,526.5
668.0,646.0,930.0,662.0,726.5
484.0,616.0,595.0,377.0,518.0
910.0,965.0,988.0,708.0,892.75
647.0,476.0,371.0,302.0,-50.0
278.0,458.0,660.0,42.0,359.5
240.0,845.0,872.0,618.0,643.75
1.0,831.0,212.0,122.0,291.5
727.0,328.0,874.0,134.0,515.75
653.0,934.0,694.0,529.0,702.5
92.0,875.0,886.0,423.0,569.0
84.0,810.0,445.0,330.0,417.25
591.0,776.0,663.0,803.0,708.25
289.0,287.0,357.0,899.0,-50.0
77.0,44.0,211.0,439.0,192.75
491.0,696.0,611.0,254.0,513.0
664.0,627.0,455.0,497.0,560.75
716.0,54.0,635.0,94.0,374.75
870.0,366.0,985.0,642.0,715.75
76.0,717.0,875.0,684.0,588.0
419.0,638.0,135.0,642.0,458.5
747.0,833.0,492.0,607.0,669.75
739.0,554.0,908.0,603.0,701.0
424.0,46.0,551.0,596.0,404.25
138.0,190.0,7.0,808.0,285.75
676.0,978.0,960.0,68.0,670.5
466.0,920.0,577.0,681.0,661.0
532.0,705.0,795.0,950.0,745.5
275.0,499.0,163.0,918.0,463.75
207.0,908.0,392.0,248.0,438.75
354.0,511.0,131.0,967.0,490.75
511.0,175.0,671.0,392.0,437.25
884.0,276.0,934.0,857.0,737.75
879.0,389.0,19.0,330.0,-50.0
679.0,98.0,496.0,805.0,519.5
928.0,255.0,751.0,424.0,589.5
177.0,308.0,422.0,833.0,435.0
79.0,852.0,467.0,585.0,495.75
571.0,790.0,220.0,279.0,465.0
576.0,390.0,448.0,118.0,383.0
759.0,433.0,529.0,855.0,644.0
76.0,547.0,638.0,551.0,453.0
439.0,630.0,511.0,925.0,626.25
407.0,939.0,282.0,320.0,487.0
626.0,679.0,971.0,439.0,-50.0
713.0,89.0,482.0,393.0,-50.0
105.0,913.0,705.0,730.0,613.25
7.0,822.0,468.0,811.0,527.0
224.0,285.0,136.0,387.0,258.0
914.0,973.0,681.0,359.0,731.75
776.0,785.0,616.0,799.0,744.0
51.0,304.0,461.0,673.0,372.25
831.0,880.0,994.0,639.0,836.0
299.0,410.0,515.0,802.0,506.5
151.0,389.0,483.0,867.0,472.5
733.0,742.0,496.0,817.0,697.0
411.0,233.0,296.0,649.0,397.25
342.0,245.0,404.0,85.0,269.0
327.0,457.0,611.0,522.0,479.25
506.0,845.0,870.0,41.0,565.5
657.0,499.0,13.0,522.0,422.75
823.0,611.0,554.0,584.0,643.0
808.0,151.0,176.0,581.0,-50.0
953.0,30.0,965.0,415.0,590.75
94.0,996.0,7.0,504.0,-50.0
45.0,229.0,316.0,633.0,305.75
295.0,583.0,129.0,594.0,-50.0
182.0,842.0,567.0,747.0,584.5
738.0,261.0,749.0,818.0,641.5
973.0,330.0,335.0,286.0,481.0
14.0,530.0,433.0,186.0,290.75
250.0,885.0,817.0,27.0,494.75
415.0,420.0,301.0,768.0,-50.0
112.0,960.0,485.0,326.0,470.75
948.0,367.0,253.0,843.0,602.75
499.0,660.0,59.0,734.0,488.0
938.0,135.0,214.0,567.0,463.5
273.0,6.0,650.0,817.0,436.5
174.0,688.0,662.0,184.0,427.0
128.0,945.0,230.0,423.0,431.5
382.0,613.0,763.0,614.0,593.0
226.0,170.0,49.0,854.0,-50.0
270.0,342.0,507.0,607.0,431.5
901.0,264.0,406.0,197.0,442.0
927.0,533.0,834.0,227.0,630.25
729.0,308.0,780.0,527.0,586.0
447.0,209.0,133.0,948.0,434.25
755.0,902.0,227.0,147.0,507.75
565.0,121.0,485.0,1.0,293.0
950.0,532.0,430.0,845.0,689.25
463.0,324.0,714.0,700.0,550.25
395.0,351.0,705.0,149.0,400.0
773.0,812.0,557.0,203.0,586.25
714.0,143.0,140.0,540.0,384.25
672.0,182.0,341.0,577.0,443.0
129.0,813.0,744.0,883.0,642.25
596.0,64.0,663.0,116.0,359.75
155.0,106.0,102.0,311.0,168.5
638.0,97.0,85.0,148.0,242.0
866.0,446.0,780.0,52.0,536.0
872.0,623.0,25.0,910.0,607.5
861.0,999.0,19.0,139.0,504.5
84.0,905.0,877.0,227.0,-50.0
27.0,512.0,925.0,300.0,441.0
742.0,917.0,323.0,518.0,625.0
69.0,600.0,1.0,77.0,186.75
340.0,842.0,305.0,614.0,525.25
690.0,785.0,981.0,430.0,721.5
911.0,121.0,790.0,714.0,-50.0
541.0,419.0,223.0,947.0,532.5
12.0,652.0,648.0,138.0,362.5
137.0,11.0,744.0,35.0,231.75
267.0,618.0,483.0,487.0,463.75
341.0,129.0,282.0,365.0,279.25
70.0,673.0,512.0,440.0,423.75
492.0,695.0,137.0,588.0,478.0
550.0,808.0,427.0,134.0,479.75
28.0,363.0,679.0,837.0,476.75
726.0,948.0,993.0,777.0,861.0
539.0,684.0,36.0,753.0,503.0
906.0,302.0,119.0,522.0,462.25
399.0,473.0,956.0,232.0,-50.0
954.0,627.0,438.0,544.0,640.75
81.0,530.0,339.0,493.0,360.75
52.0,834.0,259.0,553.0,424.5
163.0,726.0,932.0,576.0,599.25
929.0,457.0,451.0,865.0,675.5
23.0,937.0,890.0,387.0,559.25
748.0,760.0,271.0,650.0,607.25
414.0,17.0,180.0,363.0,243.5
563.0,377.0,398.0,821.0,539.75
617.0,246.0,980.0,859.0,675.5
369.0,267.0,652.0,73.0,340.25
366.0,867.0,457.0,747.0,609.25
414.0,490.0,676.0,788.0,592.0
740.0,402.0,37.0,485.0,416.0
4.0,178.0,401.0,440.0,-50.0
472.0,262.0,947.0,996.0,669.25
987.0,255.0,454.0,269.0,-50.0
791.0,711.0,714.0,129.0,586.25
710.0,64.0,232.0,872.0,469.5
399.0,678.0,587.0,885.0,637.25
820.0,152.0,433.0,312.0,429.25
63.0,512.0,438.0,488.0,375.25
815.0,498.0,617.0,179.0,527.25
809.0,186.0,347.0,670.0,503.0
82.0,203.0,526.0,35.0,211.5
344.0,246.0,453.0,29.0,268.0
470.0,353.0,500.0,448.0,442.75
63.0,273.0,270.0,947.0,388.25
584.0,783.0,754.0,116.0,559.25
349.0,503.0,274.0,627.0,438.25
65.0,346.0,832.0,571.0,-50.0
336.0,226.0,635.0,887.0,521.0
148.0,22.0,825.0,729.0,431.0
649.0,518.0,624.0,486.0,569.25
203.0,324.0,782.0,72.0,345.25
16.0,219.0,813.0,367.0,353.75
245.0,913.0,42.0,594.0,448.5
214.0,960.0,83.0,150.0,-50.0
292.0,976.0,311.0,640.0,554.75
669.0,812.0,538.0,734.0,688.25
420.0,658.0,287.0,265.0,407.5
871.0,186.0,551.0,614.0,555.5
699.0,308.0,494.0,146.0,411.75
774.0,910.0,430.0,443.0,639.25
319.0,87.0,160.0,927.0,373.25
266.0,686.0,215.0,233.0,350.0
546.0,780.0,240.0,807.0,593.25
432.0,762.0,515.0,17.0,431.5
821.0,419.0,99.0,489.0,457.0
436.0,874.0,18.0,532.0,465.0
518.0,951.0,500.0,981.0,737.5
198.0,178.0,345.0,103.0,206.0
624.0,189.0,131.0,532.0,369.0
620.0,351.0,748.0,936.0,663.75
255.0,73.0,745.0,105.0,294.5
625.0,596.0,620.0,189.0,507.5
415.0,193.0,688.0,122.0,354.5
98.0,730.0,307.0,636.0,442.75
925.0,368.0,196.0,71.0,-50.0
610.0,1.0,998.0,794.0,600.75
918.0,631.0,456.0,484.0,622.25
931.0,193.0,713.0,209.0,511.5
148.0,420.0,102.0,314.0,246.0
178.0,852.0,665.0,522.0,554.25
322.0,419.0,78.0,611.0,357.5
528.0,392.0,196.0,920.0,509.0
399.0,669.0,575.0,798.0,610.25
941.0,439.0,204.0,678.0,565.5
244.0,136.0,964.0,433.0,-50.0
950.0,868.0,66.0,631.0,628.75
647.0,368.0,713.0,781.0,627.25
178.0,262.0,564.0,291.0,323.75
979.0,530.0,737.0,604.0,712.5
643.0,998.0,771.0,737.0,787.25
44.0,899.0,312.0,980.0,558.75
301.0,233.0,465.0,341.0,335.0
783.0,3.0,130.0,127.0,260.75
626.0,306.0,920.0,718.0,642.5
114.0,906.0,194.0,331.0,386.25
703.0,462.0,368.0,574.0,-50.0
281.0,594.0,577.0,622.0,518.5
894.0,38.0,198.0,95.0,-50.0
667.0,683.0,405.0,426.0,545.25
710.0,85.0,914.0,731.0,610.0
292.0,175.0,532.0,268.0,-50.0
463.0,55.0,177.0,710.0,351.25
337.0,731.0,649.0,787.0,626.0
140.0,894.0,511.0,899.0,611.0
689.0,692.0,296.0,57.0,433.5
428.0,254.0,935.0,4.0,405.25
101.0,455.0,852.0,617.0,506.25
986.0,371.0,931.0,610.0,-50.0
430.0,24.0,120.0,318.0,223.0
276.0,209.0,19.0,850.0,338.5
351.0,605.0,269.0,354.0,394.75
341.0,10.0,59.0,64.0,118.5
301.0,1.0,367.0,92.0,190.25
574.0,991.0,269.0,473.0,576.75
117.0,139.0,960.0,230.0,361.5
643.0,177.0,647.0,634.0,525.25
396.0,146.0,499.0,297.0,334.5
231.0,768.0,356.0,72.0,356.75
389.0,845.0,574.0,809.0,654.25
267.0,384.0,172.0,57.0,220.0
474.0,189.0,459.0,828.0,487.5
896.0,612.0,569.0,77.0,538.5
371.0,38.0,330.0,74.0,203.25
189.0,382.0,224.0,693.0,372.0
568.0,530.0,201.0,757.0,-50.0
683.0,247.0,923.0,924.0,694.25
566.0,483.0,766.0,624.0,609.75
579.0,630.0,886.0,664.0,-50.0
54.0,274.0,686.0,656.0,-50.0
602.0,382.0,737.0,671.0,598.0
285.0,919.0,852.0,124.0,545.0
245.0,580.0,283.0,453.0,390.25
566.0,657.0,764.0,916.0,725.75
644.0,742.0,669.0,849.0,726.0
671.0,317.0,778.0,180.0,486.5
778.0,908.0,519.0,847.0,763.0
470.0,543.0,414.0,188.0,403.75
318.0,540.0,781.0,646.0,-50.0
682.0,795.0,707.0,683.0,716.75
442.0,80.0,587.0,634.0,435.75
288.0,450.0,3.0,589.0,332.5
109.0,590.0,305.0,510.0,378.5
408.0,967.0,527.0,349.0,-50.0
442.0,585.0,538.0,729.0,573.5
366.0,815.0,174.0,325.0,420.0
693.0,948.0,115.0,737.0,623.25
685.0,342.0,615.0,968.0,652.5
841.0,275.0,211.0,800.0,531.75
134.0,550.0,491.0,839.0,-50.0
281.0,511.0,960.0,627.0,-50.0
491.0,39.0,808.0,584.0,480.5
995.0,16.0,561.0,983.0,638.75
145.0,981.0,401.0,52.0,394.75
148.0,202.0,385.0,576.0,327.75
4.0,157.0,511.0,461.0,283.25
673.0,658.0,727.0,129.0,546.75
777.0,287.0,55.0,625.0,-50.0
770.0,855.0,528.0,533.0,671.5
563.0,394.0,98.0,746.0,450.25
742.0,304.0,249.0,521.0,454.0
202.0,450.0,936.0,791.0,594.75
206.0,289.0,801.0,220.0,379.0
645.0,63.0,77.0,815.0,400.0
600.0,525.0,340.0,310.0,443.75
576.0,840.0,790.0,79.0,571.25
656.0,620.0,555.0,162.0,498.25
354.0,347.0,363.0,111.0,293.75
843.0,672.0,0.0,812.0,581.75
54.0,571.0,189.0,606.0,355.0
841.0,826.0,591.0,338.0,-50.0
509.0,684.0,218.0,240.0,412.75
951.0,414.0,839.0,901.0,776.25
185.0,54.0,226.0,929.0,348.5
414.0,425.0,10.0,513.0,340.5
82.0,642.0,534.0,956.0,553.5
918.0,910.0,616.0,539.0,745.75
225.0,998.0,508.0,827.0,639.5
586.0,128.0,125.0,840.0,419.75
693.0,904.0,14.0,5.0,404.0
492.0,987.0,619.0,460.0,639.5
370.0,643.0,375.0,164.0,388.0
451.0,836.0,668.0,482.0,609.25
422.0,818.0,221.0,837.0,574.5
533.0,951.0,629.0,891.0,751.0
460.0,550.0,438.0,104.0,388.0
167.0,642.0,54.0,147.0,252.5
202.0,97.0,54.0,603.0,239.0
158.0,391.0,907.0,242.0,424.5
216.0,383.0,808.0,723.0,532.5
143.0,966.0,416.0,874.0,599.75
391.0,104.0,69.0,800.0,341.0
522.0,827.0,763.0,863.0,743.75
783.0,262.0,908.0,333.0,-50.0
475.0,172.0,398.0,712.0,439.25
680.0,724.0,401.0,359.0,541.0
800.0,195.0,246.0,995.0,559.0
56.0,584.0,391.0,79.0,277.5
675.0,461.0,485.0,192.0,453.25
828.0,788.0,696.0,322.0,658.5
283.0,418.0,95.0,119.0,-50.0
307.0,640.0,886.0,908.0,-50.0
180.0,499.0,665.0,852.0,549.0
322.0,917.0,298.0,899.0,609.0
690.0,617.0,936.0,996.0,809.75
628.0,501.0,360.0,371.0,465.0
814.0,868.0,472.0,638.0,698.0
296.0,250.0,737.0,556.0,459.75
320.0,142.0,825.0,946.0,-50.0
425.0,254.0,443.0,34.0,289.0
92.0,647.0,141.0,872.0,438.0
661.0,783.0,339.0,774.0,639.25
479.0,988.0,957.0,858.0,820.5
21.0,245.0,678.0,833.0,444.25
754.0,61.0,23.0,59.0,224.25
832.0,980.0,584.0,836.0,808.0
882.0,302.0,652.0,131.0,491.75
483.0,631.0,278.0,129.0,380.25
775.0,3.0,475.0,740.0,498.25
558.0,14.0,353.0,170.0,273.75
454.0,663.0,883.0,824.0,706.0
