A,B,C,D,AVERAGE
407.0,690.0,862.0,459.0,604.5
593.0,282.0,480.0,57.0,353.0
528.0,10.0,893.0,148.0,394.75
238.0,450.0,291.0,419.0,349.5
262.0,566.0,302.0,804.0,483.5
553.0,703.0,410.0,129.0,448.75
467.0,542.0,527.0,871.0,601.75
619.0,937.0,524.0,366.0,611.5
439.0,759.0,121.0,49.0,342.0
426.0,383.0,475.0,68.0,338.0
324.0,648.0,958.0,986.0,729.0
365.0,489.0,529.0,145.0,382.0
660.0,150.0,179.0,106.0,273.75
423.0,276.0,355.0,801.0,463.75
349.0,813.0,681.0,389.0,558.0
366.0,278.0,696.0,532.0,468.0
765.0,2.0,60.0,295.0,280.5
414.0,490.0,676.0,788.0,592.0
708.0,775.0,664.0,324.0,617.75
937.0,316.0,291.0,411.0,488.75
278.0,646.0,404.0,618.0,486.5
196.0,13.0,946.0,281.0,359.0
656.0,293.0,674.0,724.0,586.75
950.0,868.0,66.0,631.0,628.75
965.0,167.0,231.0,769.0,533.0
596.0,380.0,45.0,300.0,330.25
351.0,699.0,352.0,44.0,361.5
849.0,968.0,112.0,512.0,610.25
732.0,80.0,565.0,984.0,590.25
394.0,455.0,833.0,856.0,634.5
185.0,690.0,999.0,803.0,669.25
652.0,716.0,266.0,876.0,627.5
457.0,84.0,500.0,529.0,392.5
375.0,649.0,615.0,579.0,554.5
910.0,965.0,988.0,708.0,892.75
915.0,794.0,467.0,297.0,618.25
665.0,177.0,591.0,208.0,410.25
626.0,592.0,889.0,178.0,571.25
137.0,530.0,125.0,19.0,202.75
323.0,767.0,812.0,437.0,584.75
767.0,856.0,482.0,795.0,725.0
403.0,182.0,352.0,830.0,441.75
274.0,506.0,720.0,464.0,491.0
787.0,540.0,119.0,379.0,456.25
711.0,30.0,933.0,868.0,635.5
401.0,579.0,204.0,665.0,462.25
182.0,828.0,958.0,425.0,598.25
431.0,881.0,141.0,318.0,442.75
267.0,618.0,483.0,487.0,463.75
344.0,64.0,973.0,994.0,593.75
330.0,781.0,712.0,848.0,667.75
350.0,654.0,243.0,566.0,453.25
478.0,368.0,248.0,584.0,419.5
378.0,388.0,447.0,459.0,418.0
247.0,771.0,345.0,194.0,389.25
778.0,482.0,52.0,272.0,396.0
359.0,822.0,7.0,133.0,330.25
677.0,286.0,60.0,344.0,341.75
124.0,16.0,551.0,369.0,265.0
266.0,946.0,693.0,992.0,724.25
618.0,545.0,555.0,801.0,629.75
755.0,717.0,567.0,132.0,542.75
116.0,844.0,622.0,821.0,600.75
126.0,895.0,78.0,500.0,399.75
322.0,444.0,77.0,135.0,244.5
672.0,182.0,341.0,577.0,443.0
438.0,379.0,164.0,471.0,363.0
910.0,240.0,111.0,295.0,389.0
53.0,563.0,482.0,509.0,401.75
430.0,247.0,193.0,651.0,380.25
551.0,920.0,283.0,81.0,458.75
206.0,997.0,37.0,974.0,553.5
865.0,413.0,592.0,818.0,672.0
380.0,709.0,455.0,592.0,534.0
795.0,80.0,571.0,218.0,416.0
572.0,741.0,56.0,360.0,432.25
222.0,107.0,694.0,981.0,501.0
92.0,96.0,818.0,505.0,377.75
58.0,603.0,234.0,238.0,283.25
312.0,814.0,105.0,920.0,537.75
385.0,410.0,790.0,969.0,638.5
145.0,735.0,368.0,350.0,399.5
300.0,130.0,310.0,260.0,250.0
358.0,764.0,467.0,241.0,457.5
89.0,943.0,351.0,928.0,577.75
693.0,305.0,974.0,63.0,508.75
122.0,647.0,483.0,234.0,371.5
480.0,507.0,862.0,224.0,518.25
252.0,10.0,86.0,24.0,93.0
366.0,867.0,457.0,747.0,609.25
784.0,493.0,361.0,27.0,416.25
787.0,854.0,22.0,346.0,502.25
565.0,221.0,270.0,320.0,344.0
84.0,886.0,950.0,403.0,580.75
284.0,322.0,833.0,748.0,546.75
394.0,806.0,832.0,691.0,680.75
718.0,850.0,893.0,217.0,669.5
722.0,204.0,783.0,171.0,470.0
157.0,499.0,501.0,476.0,408.25
500.0,303.0,794.0,237.0,458.5
777.0,125.0,447.0,396.0,436.25
677.0,16.0,652.0,600.0,486.25
164.0,707.0,721.0,170.0,440.5
21.0,353.0,187.0,92.0,163.25
754.0,838.0,180.0,462.0,558.5
197.0,582.0,822.0,128.0,432.25
151.0,389.0,483.0,867.0,472.5
226.0,525.0,382.0,193.0,331.5
401.0,486.0,932.0,333.0,538.0
245.0,913.0,42.0,594.0,448.5
705.0,186.0,926.0,106.0,480.75
671.0,940.0,471.0,265.0,586.75
725.0,314.0,24.0,819.0,470.5
514.0,910.0,413.0,716.0,638.25
659.0,546.0,825.0,160.0,547.5
900.0,509.0,916.0,866.0,797.75
644.0,874.0,761.0,944.0,805.75
816.0,460.0,293.0,250.0,454.75
219.0,548.0,493.0,404.0,416.0
725.0,393.0,416.0,183.0,429.25
661.0,338.0,563.0,131.0,423.25
801.0,567.0,572.0,261.0,550.25
339.0,439.0,322.0,668.0,442.0
71.0,813.0,452.0,146.0,370.5
724.0,142.0,935.0,443.0,561.0
713.0,824.0,466.0,607.0,652.5
319.0,262.0,48.0,513.0,285.5
337.0,994.0,442.0,933.0,676.5
468.0,215.0,547.0,348.0,394.5
706.0,838.0,592.0,187.0,580.75
575.0,397.0,304.0,390.0,416.5
223.0,183.0,857.0,436.0,424.75
645.0,63.0,77.0,815.0,400.0
951.0,499.0,325.0,79.0,463.5
498.0,336.0,912.0,164.0,477.5
478.0,298.0,442.0,732.0,487.5
564.0,873.0,71.0,173.0,420.25
8.0,928.0,400.0,833.0,542.25
283.0,610.0,394.0,103.0,347.5
780.0,489.0,796.0,919.0,746.0
730.0,137.0,105.0,926.0,474.5
160.0,857.0,952.0,667.0,659.0
959.0,725.0,744.0,736.0,791.0
519.0,511.0,891.0,627.0,637.0
948.0,842.0,317.0,447.0,638.5
616.0,36.0,579.0,922.0,538.25
804.0,688.0,624.0,23.0,534.75
591.0,746.0,946.0,355.0,659.5
781.0,860.0,18.0,989.0,662.0
818.0,24.0,243.0,214.0,324.75
180.0,603.0,919.0,884.0,646.5
371.0,809.0,917.0,28.0,531.25
539.0,518.0,874.0,969.0,725.0
866.0,137.0,242.0,404.0,412.25
714.0,88.0,445.0,798.0,511.25
68.0,167.0,811.0,577.0,405.75
440.0,532.0,910.0,148.0,507.5
144.0,420.0,640.0,981.0,546.25
474.0,995.0,54.0,527.0,512.5
369.0,663.0,62.0,932.0,506.5
553.0,416.0,381.0,26.0,344.0
160.0,420.0,997.0,582.0,539.75
285.0,357.0,339.0,7.0,247.0
35.0,211.0,295.0,316.0,214.25
319.0,81.0,388.0,497.0,321.25
130.0,342.0,522.0,555.0,387.25
127.0,454.0,172.0,162.0,228.75
83.0,218.0,400.0,447.0,287.0
106.0,181.0,550.0,625.0,365.5
766.0,888.0,228.0,879.0,690.25
173.0,642.0,595.0,57.0,366.75
375.0,44.0,601.0,622.0,410.5
799.0,997.0,916.0,285.0,749.25
255.0,239.0,965.0,410.0,467.25
951.0,939.0,568.0,695.0,788.25
300.0,385.0,846.0,45.0,394.0
238.0,370.0,61.0,527.0,299.0
906.0,609.0,300.0,483.0,574.5
884.0,369.0,270.0,255.0,444.5
493.0,995.0,902.0,905.0,823.75
168.0,782.0,376.0,368.0,423.5
94.0,996.0,7.0,504.0,400.25
225.0,998.0,508.0,827.0,639.5
15.0,88.0,459.0,770.0,333.0
54.0,30.0,942.0,593.0,404.75
187.0,632.0,792.0,906.0,629.25
514.0,16.0,897.0,17.0,361.0
624.0,988.0,302.0,596.0,627.5
305.0,430.0,172.0,245.0,288.0
347.0,304.0,311.0,665.0,406.75
695.0,468.0,391.0,355.0,477.25
824.0,709.0,230.0,109.0,468.0
963.0,618.0,856.0,452.0,722.25
95.0,244.0,712.0,156.0,301.75
858.0,725.0,592.0,393.0,642.0
946.0,215.0,699.0,30.0,472.5
461.0,280.0,878.0,445.0,516.0
984.0,899.0,325.0,109.0,579.25
214.0,232.0,456.0,919.0,455.25
968.0,990.0,473.0,13.0,611.0
471.0,196.0,596.0,628.0,472.75
390.0,389.0,287.0,480.0,386.5
992.0,767.0,156.0,872.0,696.75
491.0,120.0,82.0,705.0,349.5
62.0,965.0,86.0,765.0,469.5
373.0,976.0,770.0,995.0,778.5
470.0,149.0,219.0,775.0,403.25
814.0,578.0,785.0,334.0,627.75
608.0,513.0,930.0,710.0,690.25
697.0,208.0,432.0,540.0,469.25
981.0,818.0,461.0,945.0,801.25
573.0,235.0,735.0,443.0,496.5
667.0,636.0,899.0,532.0,683.5
976.0,739.0,496.0,186.0,599.25
653.0,934.0,694.0,529.0,702.5
138.0,554.0,582.0,655.0,482.25
683.0,75.0,788.0,134.0,420.0
473.0,791.0,606.0,155.0,506.25
446.0,43.0,515.0,256.0,315.0
837.0,146.0,7.0,268.0,314.5
394.0,653.0,711.0,822.0,645.0
676.0,668.0,538.0,191.0,518.25
576.0,840.0,790.0,79.0,571.25
731.0,994.0,948.0,463.0,784.0
612.0,130.0,444.0,809.0,498.75
486.0,353.0,452.0,232.0,380.75
941.0,451.0,439.0,444.0,568.75
395.0,765.0,769.0,991.0,730.0
363.0,591.0,981.0,579.0,628.5
844.0,546.0,562.0,57.0,502.25
628.0,501.0,360.0,371.0,465.0
87.0,262.0,915.0,592.0,464.0
574.0,991.0,269.0,473.0,576.75
826.0,396.0,985.0,312.0,629.75
369.0,101.0,435.0,853.0,439.5
255.0,883.0,463.0,550.0,537.75
970.0,382.0,858.0,559.0,692.25
219.0,577.0,937.0,30.0,440.75
489.0,803.0,768.0,927.0,746.75
673.0,541.0,34.0,654.0,475.5
456.0,420.0,587.0,324.0,446.75
765.0,765.0,308.0,789.0,656.75
990.0,669.0,504.0,703.0,716.5
880.0,311.0,418.0,237.0,461.5
395.0,520.0,764.0,144.0,455.75
812.0,784.0,422.0,927.0,736.25
240.0,845.0,872.0,618.0,643.75
751.0,435.0,887.0,417.0,622.5
638.0,88.0,823.0,179.0,432.0
557.0,650.0,955.0,35.0,549.25
311.0,886.0,683.0,265.0,536.25
700.0,354.0,281.0,501.0,459.0
421.0,123.0,726.0,936.0,551.5
791.0,577.0,165.0,576.0,527.25
607.0,643.0,653.0,330.0,558.25
650.0,876.0,426.0,271.0,555.75
978.0,24.0,601.0,470.0,518.25
769.0,533.0,469.0,989.0,690.0
819.0,46.0,85.0,79.0,257.25
452.0,944.0,355.0,797.0,637.0
960.0,564.0,329.0,738.0,647.75
33.0,62.0,926.0,78.0,274.75
39.0,505.0,181.0,99.0,206.0
649.0,2.0,143.0,743.0,384.25
561.0,517.0,62.0,814.0,488.5
562.0,999.0,203.0,213.0,494.25
654.0,842.0,349.0,333.0,544.5
269.0,254.0,956.0,659.0,534.5
601.0,659.0,345.0,294.0,474.75
411.0,233.0,296.0,649.0,397.25
434.0,441.0,365.0,599.0,459.75
333.0,483.0,733.0,676.0,556.25
610.0,386.0,695.0,773.0,616.0
5.0,645.0,598.0,244.0,373.0
939.0,611.0,579.0,12.0,535.25
876.0,361.0,998.0,879.0,778.5
114.0,218.0,947.0,841.0,530.0
817.0,659.0,264.0,219.0,489.75
83.0,271.0,23.0,388.0,191.25
645.0,628.0,934.0,876.0,770.75
201.0,327.0,220.0,802.0,387.5
760.0,197.0,32.0,941.0,482.5
539.0,58.0,64.0,647.0,327.0
417.0,320.0,882.0,221.0,460.0
281.0,255.0,652.0,809.0,499.25
124.0,360.0,133.0,598.0,303.75
108.0,674.0,907.0,126.0,453.75
165.0,463.0,39.0,553.0,305.0
386.0,445.0,653.0,699.0,545.75
672.0,172.0,90.0,656.0,397.5
10.0,62.0,953.0,749.0,443.5
153.0,28.0,907.0,78.0,291.5
282.0,436.0,747.0,148.0,403.25
898.0,622.0,612.0,552.0,671.0
524.0,225.0,338.0,614.0,425.25
845.0,130.0,988.0,951.0,728.5
822.0,808.0,834.0,728.0,798.0
37.0,363.0,868.0,538.0,451.5
981.0,854.0,333.0,824.0,748.0
108.0,886.0,459.0,699.0,538.0
667.0,683.0,405.0,426.0,545.25
84.0,365.0,583.0,288.0,330.0
115.0,655.0,497.0,639.0,476.5
447.0,886.0,162.0,961.0,614.0
540.0,259.0,416.0,600.0,453.75
30.0,931.0,782.0,656.0,599.75
748.0,733.0,813.0,0.0,573.5
639.0,461.0,225.0,150.0,368.75
906.0,683.0,61.0,976.0,656.5
18.0,577.0,110.0,744.0,362.25
268.0,778.0,758.0,720.0,631.0
676.0,277.0,628.0,473.0,513.5
816.0,88.0,317.0,19.0,310.0
253.0,143.0,888.0,416.0,425.0
98.0,165.0,654.0,505.0,355.5
773.0,286.0,287.0,429.0,443.75
542.0,231.0,758.0,471.0,500.5
381.0,249.0,156.0,805.0,397.75
155.0,123.0,245.0,597.0,280.0
123.0,607.0,962.0,632.0,581.0
157.0,374.0,901.0,893.0,581.25
678.0,128.0,746.0,507.0,514.75
394.0,896.0,167.0,755.0,553.0
197.0,235.0,582.0,489.0,375.75
356.0,103.0,274.0,279.0,253.0
153.0,228.0,927.0,770.0,519.5
18.0,551.0,33.0,492.0,273.5
277.0,326.0,145.0,557.0,326.25
305.0,106.0,994.0,848.0,563.25
546.0,383.0,372.0,809.0,527.5
363.0,322.0,489.0,25.0,299.75
517.0,391.0,562.0,578.0,512.0
825.0,530.0,130.0,738.0,555.75
966.0,424.0,446.0,450.0,571.5
751.0,706.0,224.0,362.0,510.75
644.0,606.0,394.0,25.0,417.25
831.0,529.0,753.0,664.0,694.25
670.0,725.0,823.0,179.0,599.25
166.0,685.0,242.0,990.0,520.75
127.0,18.0,765.0,932.0,460.5
298.0,496.0,402.0,863.0,514.75
180.0,499.0,665.0,852.0,549.0
631.0,917.0,642.0,962.0,788.0
368.0,935.0,865.0,763.0,732.75
248.0,102.0,52.0,133.0,133.75
293.0,519.0,315.0,291.0,354.5
601.0,119.0,564.0,713.0,499.25
438.0,94.0,908.0,402.0,460.5
476.0,383.0,281.0,412.0,388.0
34.0,261.0,391.0,649.0,333.75
127.0,794.0,899.0,492.0,578.0
63.0,903.0,728.0,544.0,559.5
912.0,904.0,970.0,412.0,799.5
997.0,914.0,759.0,962.0,908.0
958.0,786.0,155.0,67.0,491.5
303.0,328.0,541.0,886.0,514.5
764.0,585.0,533.0,80.0,490.5
646.0,467.0,379.0,693.0,546.25
75.0,62.0,313.0,323.0,193.25
14.0,530.0,433.0,186.0,290.75
720.0,797.0,513.0,101.0,532.75
299.0,410.0,515.0,802.0,506.5
421.0,574.0,144.0,354.0,373.25
914.0,734.0,192.0,743.0,645.75
591.0,63.0,523.0,412.0,397.25
832.0,501.0,935.0,763.0,757.75
351.0,715.0,199.0,922.0,546.75
429.0,808.0,223.0,160.0,405.0
520.0,84.0,817.0,421.0,460.5
380.0,340.0,199.0,392.0,327.75
282.0,967.0,527.0,725.0,625.25
756.0,631.0,750.0,838.0,743.75
969.0,309.0,435.0,370.0,520.75
436.0,683.0,333.0,90.0,385.5
774.0,579.0,423.0,539.0,578.75
808.0,945.0,665.0,589.0,751.75
848.0,5.0,175.0,169.0,299.25
524.0,434.0,244.0,178.0,345.0
671.0,366.0,296.0,722.0,513.75
986.0,520.0,570.0,941.0,754.25
862.0,240.0,950.0,412.0,616.0
550.0,800.0,940.0,378.0,667.0
59.0,577.0,832.0,116.0,396.0
802.0,471.0,506.0,662.0,610.25
591.0,221.0,555.0,717.0,521.0
543.0,940.0,985.0,499.0,741.75
751.0,618.0,652.0,717.0,684.5
681.0,618.0,654.0,660.0,653.25
876.0,696.0,221.0,710.0,625.75
967.0,891.0,422.0,823.0,775.75
611.0,636.0,379.0,534.0,540.0
357.0,198.0,595.0,958.0,527.0
537.0,85.0,858.0,190.0,417.5
836.0,946.0,612.0,455.0,712.25
909.0,219.0,856.0,723.0,676.75
207.0,665.0,741.0,892.0,626.25
610.0,583.0,702.0,519.0,603.5
645.0,529.0,12.0,783.0,492.25
76.0,547.0,638.0,551.0,453.0
819.0,876.0,418.0,423.0,634.0
649.0,288.0,282.0,656.0,468.75
301.0,827.0,487.0,600.0,553.75
655.0,389.0,529.0,404.0,494.25
379.0,596.0,298.0,581.0,463.5
860.0,478.0,103.0,515.0,489.0
793.0,183.0,282.0,273.0,382.75
109.0,52.0,997.0,785.0,485.75
567.0,148.0,439.0,803.0,489.25
59.0,372.0,816.0,122.0,342.25
162.0,579.0,416.0,14.0,292.75
585.0,641.0,711.0,863.0,700.0
49.0,587.0,724.0,580.0,485.0
482.0,754.0,966.0,110.0,578.0
878.0,186.0,222.0,419.0,426.25
24.0,527.0,850.0,566.0,491.75
290.0,379.0,630.0,975.0,568.5
141.0,1.0,969.0,457.0,392.0
419.0,105.0,495.0,211.0,307.5
31.0,843.0,27.0,209.0,277.5
575.0,527.0,115.0,986.0,550.75
626.0,679.0,971.0,439.0,678.75
83.0,798.0,109.0,713.0,425.75
831.0,800.0,288.0,187.0,526.5
664.0,723.0,274.0,765.0,606.5
763.0,768.0,2.0,673.0,551.5
779.0,376.0,997.0,145.0,574.25
788.0,995.0,412.0,699.0,723.5
680.0,442.0,941.0,742.0,701.25
257.0,182.0,569.0,30.0,259.5
630.0,967.0,815.0,424.0,709.0
802.0,661.0,679.0,522.0,666.0
710.0,561.0,497.0,161.0,482.25
357.0,227.0,586.0,263.0,358.25
243.0,594.0,759.0,466.0,515.5
502.0,113.0,883.0,438.0,484.0
816.0,15.0,758.0,133.0,430.5
114.0,559.0,838.0,8.0,379.75
130.0,464.0,907.0,988.0,622.25
352.0,838.0,58.0,30.0,319.5
501.0,365.0,375.0,851.0,523.0
314.0,466.0,951.0,429.0,540.0
682.0,200.0,127.0,144.0,288.25
745.0,517.0,233.0,756.0,562.75
784.0,52.0,652.0,302.0,447.5
707.0,513.0,671.0,496.0,596.75
703.0,363.0,53.0,588.0,426.75
374.0,741.0,254.0,585.0,488.5
943.0,265.0,646.0,123.0,494.25
118.0,609.0,984.0,491.0,550.5
44.0,82.0,767.0,639.0,383.0
622.0,635.0,704.0,269.0,557.5
817.0,265.0,716.0,696.0,623.5
378.0,529.0,805.0,935.0,661.75
589.0,278.0,748.0,828.0,610.75
228.0,44.0,665.0,875.0,453.0
658.0,289.0,685.0,454.0,521.5
322.0,687.0,658.0,751.0,604.5
545.0,801.0,158.0,352.0,464.0
795.0,726.0,872.0,492.0,721.25
622.0,968.0,728.0,636.0,738.5
67.0,164.0,880.0,855.0,491.5
71.0,690.0,769.0,119.0,412.25
212.0,249.0,67.0,37.0,141.25
55.0,261.0,646.0,396.0,339.5
756.0,7.0,286.0,715.0,441.0
631.0,204.0,448.0,382.0,416.25
396.0,104.0,854.0,133.0,371.75
529.0,762.0,196.0,13.0,375.0
496.0,244.0,962.0,208.0,477.5
270.0,34.0,829.0,39.0,293.0
407.0,153.0,18.0,340.0,229.5
622.0,976.0,645.0,622.0,716.25
544.0,47.0,485.0,388.0,366.0
379.0,649.0,206.0,762.0,499.0
418.0,168.0,225.0,993.0,451.0
955.0,718.0,984.0,613.0,817.5
943.0,600.0,108.0,232.0,470.75
550.0,994.0,992.0,542.0,769.5
501.0,599.0,286.0,837.0,555.75
802.0,556.0,166.0,150.0,418.5
973.0,330.0,335.0,286.0,481.0
459.0,702.0,657.0,911.0,682.25
213.0,729.0,291.0,221.0,363.5
767.0,578.0,637.0,575.0,639.25
267.0,171.0,338.0,310.0,271.5
144.0,950.0,87.0,186.0,341.75
883.0,528.0,100.0,86.0,399.25
79.0,880.0,850.0,734.0,635.75
664.0,815.0,100.0,29.0,402.0
260.0,758.0,920.0,155.0,523.25
652.0,434.0,53.0,890.0,507.25
160.0,30.0,974.0,437.0,400.25
501.0,305.0,397.0,103.0,326.5
881.0,557.0,99.0,788.0,581.25
953.0,370.0,909.0,693.0,731.25
896.0,296.0,182.0,371.0,436.25
690.0,785.0,981.0,430.0,721.5
882.0,457.0,410.0,800.0,637.25
410.0,249.0,537.0,356.0,388.0
910.0,591.0,974.0,748.0,805.75
88.0,811.0,501.0,367.0,441.75
144.0,969.0,670.0,675.0,614.5
976.0,725.0,198.0,698.0,649.25
688.0,540.0,985.0,141.0,588.5
449.0,571.0,459.0,72.0,387.75
651.0,574.0,48.0,371.0,411.0
598.0,600.0,72.0,572.0,460.5
712.0,813.0,979.0,773.0,819.25
792.0,582.0,807.0,770.0,737.75
745.0,11.0,49.0,278.0,270.75
986.0,182.0,188.0,961.0,579.25
225.0,219.0,419.0,736.0,399.75
867.0,864.0,268.0,459.0,614.5
275.0,411.0,488.0,458.0,408.0
975.0,240.0,794.0,204.0,553.25
711.0,1.0,970.0,296.0,494.5
202.0,851.0,49.0,608.0,427.5
614.0,360.0,227.0,222.0,355.75
620.0,253.0,136.0,336.0,336.25
498.0,504.0,212.0,526.0,435.0
517.0,998.0,0.0,393.0,477.0
328.0,869.0,499.0,565.0,565.25
49.0,195.0,546.0,940.0,432.5
811.0,671.0,584.0,222.0,572.0
715.0,421.0,358.0,594.0,522.0
266.0,279.0,896.0,74.0,378.75
18.0,798.0,620.0,821.0,564.25
376.0,329.0,837.0,181.0,430.75
193.0,486.0,515.0,854.0,512.0
365.0,417.0,529.0,838.0,537.25
271.0,378.0,896.0,114.0,414.75
144.0,932.0,378.0,919.0,593.25
317.0,382.0,644.0,224.0,391.75
23.0,663.0,850.0,141.0,419.25
692.0,751.0,732.0,791.0,741.5
122.0,655.0,709.0,707.0,548.25
696.0,23.0,914.0,273.0,476.5
345.0,425.0,185.0,788.0,435.75
62.0,138.0,954.0,68.0,305.5
117.0,266.0,732.0,853.0,492.0
423.0,758.0,341.0,505.0,506.75
239.0,333.0,969.0,277.0,454.5
255.0,73.0,745.0,105.0,294.5
786.0,601.0,828.0,977.0,798.0
761.0,290.0,785.0,528.0,591.0
999.0,30.0,509.0,862.0,600.0
963.0,477.0,215.0,55.0,427.5
892.0,581.0,929.0,7.0,602.25
829.0,904.0,724.0,691.0,787.0
660.0,118.0,807.0,868.0,613.25
123.0,358.0,804.0,269.0,388.5
529.0,932.0,558.0,525.0,636.0
248.0,76.0,816.0,103.0,310.75
994.0,344.0,207.0,872.0,604.25
307.0,640.0,886.0,908.0,685.25
497.0,661.0,240.0,450.0,462.0
349.0,743.0,668.0,66.0,456.5
192.0,47.0,434.0,753.0,356.5
470.0,194.0,732.0,469.0,466.25
3.0,666.0,795.0,354.0,454.5
642.0,900.0,309.0,336.0,546.75
472.0,338.0,203.0,657.0,417.5
372.0,289.0,272.0,596.0,382.25
574.0,817.0,300.0,92.0,445.75
604.0,392.0,705.0,837.0,634.5
7.0,574.0,609.0,231.0,355.25
525.0,908.0,664.0,321.0,604.5
721.0,769.0,173.0,559.0,555.5
882.0,10.0,410.0,594.0,474.0
239.0,411.0,526.0,976.0,538.0
80.0,689.0,703.0,895.0,591.75
371.0,8.0,248.0,393.0,255.0
117.0,660.0,439.0,692.0,477.0
867.0,903.0,225.0,372.0,591.75
75.0,768.0,944.0,56.0,460.75
754.0,835.0,361.0,747.0,674.25
192.0,504.0,487.0,807.0,497.5
140.0,344.0,6.0,98.0,147.0
397.0,265.0,626.0,35.0,330.75
560.0,216.0,444.0,890.0,527.5
468.0,757.0,898.0,150.0,568.25
791.0,266.0,477.0,376.0,477.5
815.0,412.0,882.0,591.0,675.0
657.0,499.0,13.0,522.0,422.75
19.0,616.0,301.0,848.0,446.0
218.0,633.0,863.0,256.0,492.5
146.0,167.0,894.0,418.0,406.25
790.0,821.0,67.0,599.0,569.25
52.0,753.0,214.0,909.0,482.0
541.0,779.0,120.0,772.0,553.0
760.0,837.0,571.0,207.0,593.75
429.0,801.0,611.0,385.0,556.5
614.0,679.0,426.0,233.0,488.0
261.0,972.0,925.0,544.0,675.5
206.0,420.0,135.0,3.0,191.0
161.0,347.0,143.0,935.0,396.5
584.0,392.0,223.0,384.0,395.75
59.0,737.0,440.0,888.0,531.0
101.0,965.0,812.0,397.0,568.75
289.0,145.0,814.0,663.0,477.75
894.0,436.0,497.0,213.0,510.0
964.0,531.0,611.0,817.0,730.75
220.0,335.0,519.0,47.0,280.25
27.0,728.0,505.0,799.0,514.75
676.0,974.0,727.0,321.0,674.5
845.0,589.0,169.0,101.0,426.0
412.0,944.0,597.0,524.0,619.25
450.0,630.0,622.0,720.0,605.5
962.0,225.0,915.0,897.0,749.75
698.0,508.0,394.0,983.0,645.75
697.0,596.0,117.0,463.0,468.25
736.0,628.0,811.0,607.0,695.5
24.0,712.0,98.0,169.0,250.75
754.0,423.0,655.0,619.0,612.75
480.0,942.0,154.0,554.0,532.5
423.0,878.0,297.0,456.0,513.5
346.0,897.0,1.0,484.0,432.0
973.0,413.0,182.0,222.0,447.5
77.0,111.0,302.0,971.0,365.25
507.0,627.0,935.0,302.0,592.75
136.0,68.0,502.0,349.0,263.75
833.0,422.0,755.0,302.0,578.0
135.0,499.0,974.0,464.0,518.0
834.0,193.0,900.0,957.0,721.0
144.0,889.0,707.0,179.0,479.75
6.0,265.0,991.0,209.0,367.75
450.0,645.0,780.0,818.0,673.25
89.0,683.0,834.0,673.0,569.75
630.0,741.0,844.0,835.0,762.5
343.0,267.0,899.0,499.0,502.0
928.0,878.0,229.0,413.0,612.0
984.0,135.0,298.0,214.0,407.75
381.0,299.0,796.0,1.0,369.25
723.0,830.0,631.0,386.0,642.5
190.0,896.0,381.0,99.0,391.5
267.0,791.0,507.0,344.0,477.25
988.0,398.0,775.0,126.0,571.75
810.0,825.0,460.0,194.0,572.25
574.0,32.0,903.0,379.0,472.0
506.0,888.0,540.0,734.0,667.0
764.0,259.0,263.0,278.0,391.0
395.0,101.0,411.0,957.0,466.0
382.0,406.0,31.0,327.0,286.5
859.0,996.0,382.0,456.0,673.25
721.0,35.0,279.0,636.0,417.75
301.0,237.0,147.0,247.0,233.0
973.0,952.0,658.0,662.0,811.25
306.0,333.0,810.0,849.0,574.5
916.0,614.0,796.0,481.0,701.75
319.0,863.0,108.0,170.0,365.0
519.0,617.0,455.0,672.0,565.75
171.0,627.0,61.0,633.0,373.0
839.0,676.0,229.0,153.0,474.25
818.0,675.0,198.0,842.0,633.25
71.0,4.0,289.0,78.0,110.5
677.0,853.0,6.0,612.0,537.0
110.0,263.0,313.0,738.0,356.0
105.0,315.0,377.0,783.0,395.0
152.0,122.0,794.0,731.0,449.75
311.0,986.0,205.0,522.0,506.0
167.0,162.0,966.0,263.0,389.5
252.0,552.0,698.0,946.0,612.0
259.0,534.0,960.0,170.0,480.75
698.0,755.0,209.0,497.0,539.75
511.0,895.0,149.0,427.0,495.5
121.0,193.0,230.0,995.0,384.75
349.0,351.0,614.0,961.0,568.75
289.0,773.0,75.0,177.0,328.5
148.0,534.0,681.0,400.0,440.75
843.0,672.0,0.0,812.0,581.75
841.0,709.0,349.0,694.0,648.25
273.0,425.0,793.0,683.0,543.5
694.0,425.0,49.0,164.0,333.0
354.0,43.0,115.0,58.0,142.5
67.0,431.0,903.0,806.0,551.75
987.0,675.0,137.0,990.0,697.25
982.0,869.0,670.0,595.0,779.0
499.0,181.0,623.0,331.0,408.5
440.0,109.0,429.0,450.0,357.0
434.0,559.0,153.0,203.0,337.25
249.0,635.0,584.0,185.0,413.25
611.0,137.0,88.0,37.0,218.25
779.0,344.0,956.0,939.0,754.5
707.0,967.0,805.0,687.0,791.5
452.0,858.0,901.0,411.0,655.5
847.0,95.0,758.0,317.0,504.25
868.0,632.0,793.0,170.0,615.75
291.0,609.0,574.0,323.0,449.25
510.0,609.0,654.0,28.0,450.25
971.0,100.0,70.0,162.0,325.75
289.0,724.0,292.0,119.0,356.0
584.0,449.0,395.0,335.0,440.75
431.0,767.0,937.0,759.0,723.5
894.0,38.0,198.0,95.0,306.25
519.0,823.0,212.0,141.0,423.75
72.0,218.0,967.0,679.0,484.0
392.0,528.0,277.0,542.0,434.75
260.0,920.0,946.0,64.0,547.5
1.0,220.0,996.0,444.0,415.25
